subject,condition,l_length,pres_rate,prim_slope,prim_intercept,rec_slope,rec_intercept
AKX4H8RT7BL7H,30-1,30.0,1000.0,-0.10555555555555558,0.6722222222222223,0.18055555555555558,0.06944444444444431
AOYDGVOZUIHII,30-1,30.0,1000.0,-0.01458333333333335,0.5020833333333334,0.03749999999999999,0.3208333333333333
AP4B1GJIT3HYF,30-1,30.0,1000.0,0.006250000000000003,0.22708333333333328,-0.020833333333333343,0.2958333333333334
AXFH1DT8PR0K2,30-1,30.0,1000.0,0.02083333333333334,0.28750000000000003,0.016666666666666663,0.2666666666666667
AXFP50XOZD2NI,30-1,30.0,1000.0,-0.03541666666666667,0.3854166666666667,0.033333333333333354,0.21249999999999994
A12LX24NC3FP2U,20-2,20.0,2000.0,-0.016666666666666673,0.4083333333333333,-0.016666666666666673,0.31666666666666665
A161VPQSXLLV8U,20-2,20.0,2000.0,-0.006249999999999978,0.73125,-0.002083333333333343,0.51875
A166P9BSWIFF32,20-2,20.0,2000.0,0.004166666666666652,0.5125000000000001,0.03333333333333335,0.3166666666666666
A17IPELR5NC2LZ,20-2,20.0,2000.0,-0.008333333333333344,0.48055555555555557,-5.551115123125783e-18,0.3333333333333333
A17TMQWTCJVOV5,20-2,20.0,2000.0,-0.0375,0.5458333333333334,0.0625,0.2458333333333333
A1CB9NR3SN4VMY,20-2,20.0,2000.0,-0.04583333333333334,0.6916666666666667,0.014583333333333344,0.5104166666666665
A1FM638CHGPC1M,20-2,20.0,2000.0,0.002083333333333343,0.48124999999999996,-0.05,0.65
A1HENLDLQEO5BZ,20-2,20.0,2000.0,-0.020833333333333294,0.7999999999999999,0.014583333333333337,0.7645833333333334
A1J39RAV7TKEMF,20-2,20.0,2000.0,0.008333333333333344,0.23333333333333328,0.018750000000000003,0.052083333333333315
A1JL3HCA0MK9UI,20-2,20.0,2000.0,-0.03333333333333335,0.4,0.0020833333333333203,0.2229166666666667
A1L5A88C9PPK5L,20-2,20.0,2000.0,-0.041666666666666664,0.75,-0.05,0.6833333333333335
A1LA6CIGBNDOH9,20-2,20.0,2000.0,-0.13125,0.83125,0.15,0.1791666666666667
A1MD74JPL7E9PK,20-2,20.0,2000.0,-0.04722222222222225,0.663888888888889,0.005555555555555542,0.45
A1O0K8V58YRL4A,20-2,20.0,2000.0,-0.022222222222222216,0.34444444444444444,-0.019444444444444438,0.29722222222222217
A1PTX4IB9R34LI,20-2,20.0,2000.0,-0.022916666666666675,0.35208333333333336,0.1270833333333333,-0.04791666666666655
A1S2EXYEG5I8HW,20-2,20.0,2000.0,-0.047222222222222235,0.7027777777777778,0.15833333333333335,0.16388888888888875
A1SJLXB0XFCJ97,20-2,20.0,2000.0,-0.02916666666666667,0.5041666666666667,0.04791666666666666,0.2979166666666666
A1TPGXT718D68E,20-2,20.0,2000.0,-0.008333333333333337,0.3875,0.1625,0.1499999999999999
A1TVWMWE03AWAW,20-2,20.0,2000.0,-0.004166666666666668,0.32083333333333336,0.01041666666666668,0.3062499999999999
A1VEOI1H4AE1T3,20-2,20.0,2000.0,-0.008333333333333349,0.7833333333333334,0.008333333333333337,0.7624999999999998
A1WT2CM71Z9MP3,20-2,20.0,2000.0,-0.004166666666666686,0.5750000000000002,-0.027083333333333338,0.5854166666666667
A20YXCVKHSTSPC,20-2,20.0,2000.0,-0.06249999999999999,1.0291666666666666,-0.025,0.9166666666666665
A2147HO7VBGJCU,20-2,20.0,2000.0,1.1102230246251566e-17,0.5166666666666667,0.037500000000000006,0.24583333333333326
A248QG4DPULP46,20-2,20.0,2000.0,-0.012499999999999995,0.3583333333333334,0.14375000000000002,0.03541666666666665
A25S9Y5DZ9OR16,20-2,20.0,2000.0,0.02291666666666667,0.26875000000000004,-0.037500000000000006,0.35416666666666663
A25VK411P03A5T,20-2,20.0,2000.0,-0.010416666666666685,0.7354166666666666,0.004166666666666663,0.7541666666666667
A289D98Z4GAZ28,20-2,20.0,2000.0,-0.11458333333333333,0.8104166666666666,-0.00625,0.3020833333333333
A2BTEQA95MCIHU,20-2,20.0,2000.0,2.7755575615628915e-18,0.25416666666666665,-0.00208333333333334,0.21458333333333335
A2E8PL8ZWIZVJ0,20-2,20.0,2000.0,0.016666666666666673,0.43333333333333324,-0.01249999999999999,0.5083333333333333
A2I6HVUDBTGD1,20-2,20.0,2000.0,0.03541666666666668,0.33958333333333324,-0.029166666666666664,0.5833333333333334
A2KHR0GTA0DBWI,20-2,20.0,2000.0,-0.004166666666666686,0.4916666666666667,-0.022916666666666655,0.48958333333333337
A2KT30RCVX67ZS,20-2,20.0,2000.0,-0.004166666666666674,0.4625,0.012500000000000034,0.46666666666666656
A2MMGDAA7JJKIE,20-2,20.0,2000.0,-0.018750000000000003,0.5770833333333333,-0.04791666666666666,0.4020833333333333
A2MOKIEQZ0OF2M,20-2,20.0,2000.0,-0.02499999999999999,0.9138888888888889,-0.04166666666666666,0.6138888888888889
A2NZ783AY1LBPW,20-2,20.0,2000.0,-0.033333333333333326,0.6708333333333333,0.020833333333333332,0.4666666666666667
A2NZAL7KHOR6VF,20-2,20.0,2000.0,-0.04999999999999998,0.7666666666666666,0.1395833333333333,0.3812500000000001
A2OOS7IXSKJFFI,20-2,20.0,2000.0,0.02916666666666667,0.2458333333333333,0.020833333333333336,0.17083333333333334
A2P2YEHX1FXD20,20-2,20.0,2000.0,0.030555555555555572,0.2527777777777777,0.011111111111111106,0.2833333333333333
A2QHI85LQPJZYP,20-2,20.0,2000.0,-0.041666666666666664,0.6472222222222223,-0.013888888888888874,0.5916666666666667
A2SSY7MHPDQVUS,20-2,20.0,2000.0,-0.05833333333333333,0.7666666666666666,-0.025,0.3916666666666667
A2UX2W49R55PH4,20-2,20.0,2000.0,-0.03958333333333333,0.3604166666666666,0.027083333333333334,0.13958333333333328
A2VIKCIM9TZL22,20-2,20.0,2000.0,-0.030555555555555558,0.29166666666666663,0.14444444444444443,0.29444444444444445
A2XGHLVP2C1FVA,20-2,20.0,2000.0,-0.002083333333333326,0.55625,0.02083333333333333,0.5333333333333333
A2XVLOZY7FJCC2,20-2,20.0,2000.0,-0.002083333333333337,0.4020833333333334,-0.00625,0.42291666666666666
A2ZVBFH732LYXQ,20-2,20.0,2000.0,-0.0125,0.7083333333333334,-0.03125,0.6479166666666666
A304UJAE051J89,20-2,20.0,2000.0,-0.09999999999999998,0.9083333333333332,0.10833333333333334,0.3958333333333334
A312HQ3OU0EYTB,20-2,20.0,2000.0,-0.08055555555555559,0.6805555555555557,0.14722222222222223,0.17500000000000004
A35S8HPY0V445,20-2,20.0,2000.0,-0.010416666666666664,0.35208333333333336,0.008333333333333337,0.3458333333333334
A37GOI3N77WX21,20-2,20.0,2000.0,-0.03541666666666665,0.7520833333333333,-0.00625,0.5104166666666666
A389UA2GRCJ6,20-2,20.0,2000.0,0.037500000000000006,0.2208333333333333,-0.0062500000000000056,0.28125
A3A7XOKH39SYOI,20-2,20.0,2000.0,0.008333333333333331,0.37083333333333335,0.012499999999999997,0.23750000000000004
A3B0CMCBWAND7,20-2,20.0,2000.0,-0.16875,1.2645833333333334,0.10208333333333336,0.4104166666666667
A3C4WGE4SOGM1,20-2,20.0,2000.0,0.010416666666666675,0.3979166666666667,-0.0125,0.14166666666666666
A3CKVVGWBS4NGU,20-2,20.0,2000.0,-0.014583333333333316,0.5729166666666666,-0.025,0.6208333333333333
A3GDVKIN7ZGUG9,20-2,20.0,2000.0,-0.01249999999999999,0.5625,0.03333333333333333,0.32499999999999996
A3HE29W5IDR394,20-2,20.0,2000.0,-0.006249999999999989,0.5770833333333333,0.13125,0.3062499999999999
A3HYH6OVZQ5MIY,20-2,20.0,2000.0,0.0,0.55,0.004166666666666666,0.1958333333333333
A3I1SGVY37KR4A,20-2,20.0,2000.0,-0.013888888888888885,0.38611111111111107,-0.005555555555555547,0.2888888888888889
A3J5HRXH4F64SP,20-2,20.0,2000.0,0.012499999999999997,0.24583333333333335,-0.008333333333333331,0.2583333333333333
A3LVLZS8S41ZD7,20-2,20.0,2000.0,-0.03333333333333335,0.75,0.08541666666666667,0.5020833333333333
A3LXARU55PR281,20-2,20.0,2000.0,-5.551115123125783e-18,0.4625,-0.008333333333333354,0.42083333333333345
A3TR3KIRG5PCZ8,20-2,20.0,2000.0,-0.03958333333333334,0.58125,-0.0125,0.22916666666666669
A3U2A632YWEX7B,20-2,20.0,2000.0,-0.008333333333333316,0.6041666666666667,0.004166666666666668,0.475
A3U69MNO1JC7V4,20-2,20.0,2000.0,-0.029166666666666653,0.7541666666666667,0.03749999999999999,0.65
A3UMHUWJKRGKNR,20-2,20.0,2000.0,0.008333333333333337,0.525,0.010416666666666652,0.46458333333333346
A3VW5PI9ZX9DOD,20-2,20.0,2000.0,0.008333333333333326,0.21944444444444444,-0.0111111111111111,0.37222222222222223
A4HWADFPGP45G,20-2,20.0,2000.0,-0.022916666666666665,0.50625,0.04583333333333334,0.2958333333333333
AFRKVRPZ2RHY8,20-2,20.0,2000.0,-0.05833333333333334,0.7083333333333334,0.12916666666666665,0.37916666666666676
AHZCC2V399WUN,20-2,20.0,2000.0,0.008333333333333337,0.3708333333333333,-0.00625,0.15625
AJABAPM32ETMN,20-2,20.0,2000.0,0.027777777777777776,0.3777777777777778,0.03888888888888889,0.24444444444444438
AK1EF4NACR1UJ,20-2,20.0,2000.0,-0.025000000000000012,0.6250000000000001,0.016666666666666642,0.42500000000000004
AKIT35WR8HEQ3,20-2,20.0,2000.0,-0.014583333333333332,0.49375,0.010416666666666671,0.14791666666666664
AP9WIQ4P78XLH,20-2,20.0,2000.0,-0.10208333333333336,0.6354166666666667,0.1729166666666667,0.1020833333333333
AR9AU5FY1S3RO,20-2,20.0,2000.0,-0.06875,0.6854166666666667,0.15416666666666667,0.27083333333333326
AXCDKBG1R43GE,20-2,20.0,2000.0,-0.035416666666666666,0.59375,0.01666666666666667,0.46249999999999997
A102WSFN62OS6I,40-1,40.0,1000.0,-0.002777777777777757,0.436111111111111,0.025,0.17499999999999993
A13WTEQ06V3B6D,40-1,40.0,1000.0,-0.08958333333333332,0.9145833333333333,0.1333333333333333,0.29166666666666674
A178HXQENEAI65,40-1,40.0,1000.0,-0.022916666666666686,0.5145833333333335,-0.002083333333333337,0.41041666666666665
A1BLHM2IDH7DH4,40-1,40.0,1000.0,-0.018750000000000017,0.5104166666666667,-0.0020833333333333316,0.10208333333333332
A1DJB12ZI46GPX,40-1,40.0,1000.0,-0.010416666666666664,0.29375000000000007,-0.03958333333333333,0.3020833333333333
A1DZMZTXWOM9MR,40-1,40.0,1000.0,-0.06666666666666668,0.3541666666666667,0.18333333333333335,0.10416666666666663
A1EU59VMI8GL4K,40-1,40.0,1000.0,0.004166666666666666,0.22083333333333333,0.1166666666666667,0.0749999999999999
A1F0VEHWK3IAF4,40-1,40.0,1000.0,-0.014583333333333332,0.19374999999999998,0.0,0.09583333333333333
A1HGWCCIWP7AO0,40-1,40.0,1000.0,-0.04722222222222222,0.5027777777777778,-0.008333333333333344,0.29166666666666663
A1IL5P5H5VRW0D,40-1,40.0,1000.0,-0.00833333333333333,0.2791666666666666,0.0125,0.07083333333333332
A1J5OW12TRQSOW,40-1,40.0,1000.0,-0.07499999999999998,0.6166666666666666,0.008333333333333337,0.3083333333333333
A1KCSGTT6Y26LH,40-1,40.0,1000.0,-0.02916666666666667,0.3458333333333333,0.03333333333333333,0.11249999999999999
A1RQ8PX7A0CH3C,40-1,40.0,1000.0,-0.014583333333333332,0.42291666666666666,0.014583333333333335,0.22291666666666665
A1RY1N37JYUHBU,40-1,40.0,1000.0,-0.030555555555555572,0.49722222222222234,0.022222222222222227,0.06111111111111109
A1S54RQW9FDK0X,40-1,40.0,1000.0,0.004166666666666658,0.41250000000000003,0.031249999999999997,0.11041666666666662
A1TG34GJ1WTN0C,40-1,40.0,1000.0,-0.033333333333333326,0.2875,-0.022916666666666665,0.18125
A1UH6A625GF5MD,40-1,40.0,1000.0,-0.06666666666666668,0.6125,-0.008333333333333323,0.2875
A1VHK9OFD7H8ZH,40-1,40.0,1000.0,-0.08541666666666665,0.8520833333333334,0.15000000000000002,0.15833333333333333
A1ZLLYRW6GIVC7,40-1,40.0,1000.0,-0.04791666666666666,0.21875,0.16041666666666665,0.11875000000000002
A20GJP9C5KC2ZU,40-1,40.0,1000.0,0.012500000000000006,0.21249999999999997,0.04166666666666667,0.09166666666666665
A23W5HVE02LM0E,40-1,40.0,1000.0,-0.03749999999999999,0.5249999999999999,-0.033333333333333326,0.3
A2541C8MY0BYV3,40-1,40.0,1000.0,0.006250000000000005,0.11041666666666666,0.175,0.12083333333333346
A271830PNYAI2G,40-1,40.0,1000.0,-0.06944444444444446,0.5472222222222223,0.09166666666666666,0.1527777777777778
A29JQ7VMQ1HKYP,40-1,40.0,1000.0,0.002083333333333337,0.30208333333333326,-0.022916666666666665,0.32708333333333334
A2GUPBBFPPSXYR,40-1,40.0,1000.0,-0.04791666666666666,0.6104166666666666,0.00208333333333334,0.13541666666666663
A2HRUFTA09371Y,40-1,40.0,1000.0,-0.0388888888888889,0.5111111111111112,0.1916666666666667,0.08611111111111092
A2IK3H6MQ1QV6E,40-1,40.0,1000.0,-0.027083333333333334,0.4145833333333333,0.06875,0.18541666666666665
A2L7RTYO4UMYDH,40-1,40.0,1000.0,-0.05,0.5333333333333334,0.0,0.16666666666666666
A2LI1OIR4BVJRW,40-1,40.0,1000.0,-0.018750000000000006,0.4854166666666667,-0.004166666666666668,0.2416666666666667
A2NEFRREWF33YP,40-1,40.0,1000.0,-0.0020833333333333316,0.34374999999999994,0.2083333333333334,-0.008333333333333526
A2P8V5SKYLL5I4,40-1,40.0,1000.0,-0.09166666666666667,0.7666666666666667,0.1166666666666667,0.2916666666666665
A2PSU15S8ZI3V5,40-1,40.0,1000.0,-0.05000000000000002,0.75,-0.01041666666666667,0.13541666666666666
A2QUSCZS3RXGXE,40-1,40.0,1000.0,-0.033333333333333326,0.5416666666666665,0.024999999999999998,0.1375
A2TUYGXQ15U6GO,40-1,40.0,1000.0,0.005555555555555558,0.37222222222222223,-0.005555555555555553,0.19444444444444442
A2UEVNT8VQD1SA,40-1,40.0,1000.0,-0.025,0.4375,0.01250000000000001,0.2375
A2VR9O234UCT9T,40-1,40.0,1000.0,-0.03958333333333333,0.30208333333333326,0.15625,0.23124999999999996
A2WCPERU8X385N,40-1,40.0,1000.0,-0.027083333333333327,0.41041666666666665,0.010416666666666664,0.16041666666666665
A33GZS6SU4O20M,40-1,40.0,1000.0,-0.029166666666666664,0.37083333333333335,0.004166666666666672,0.33333333333333337
A38I0E8UK53ME5,40-1,40.0,1000.0,-0.02777777777777778,0.33333333333333337,0.17222222222222222,0.08333333333333326
A3BZH91MITQA5X,40-1,40.0,1000.0,0.022222222222222223,0.35555555555555557,0.022222222222222227,0.1555555555555555
A3NX66U9RAY2GQ,40-1,40.0,1000.0,0.039583333333333345,0.20625,-0.006249999999999998,0.24374999999999994
A3O40YLW6MYU8C,40-1,40.0,1000.0,-0.027083333333333338,0.5770833333333333,0.014583333333333332,0.027083333333333334
A3S2AUQWI7XWT4,40-1,40.0,1000.0,0.002083333333333326,0.43125,-0.03333333333333334,0.3291666666666667
A3SA9LY6RXKFOI,40-1,40.0,1000.0,-0.02083333333333334,0.39166666666666666,0.012499999999999999,0.041666666666666664
A3SLT6KVF0NXPH,40-1,40.0,1000.0,-0.08333333333333336,0.6583333333333334,-0.027083333333333338,0.26041666666666663
A3TNSJSXI464IT,40-1,40.0,1000.0,-0.002083333333333334,0.29791666666666666,-5.551115123125783e-18,0.2791666666666666
A3TUJBPLJGTI5,40-1,40.0,1000.0,-0.0062499999999999995,0.04791666666666666,0.13541666666666669,0.31458333333333327
A3VL1CBZ3BGQK7,40-1,40.0,1000.0,-0.020833333333333332,0.2958333333333333,0.19166666666666665,0.10833333333333339
A47VA451RDBV3,40-1,40.0,1000.0,-0.014583333333333323,0.41041666666666665,-0.016666666666666673,0.31666666666666676
A92KVBM20ZTU4,40-1,40.0,1000.0,-0.011111111111111117,0.3666666666666667,0.07222222222222222,0.3055555555555557
AAF1SJ9FCBF75,40-1,40.0,1000.0,-0.10208333333333336,0.7229166666666668,0.18541666666666667,0.05625000000000002
AAVFHZA708CSP,40-1,40.0,1000.0,-0.06041666666666667,0.6979166666666666,0.01666666666666667,0.27499999999999997
ADL9KYXZGHUFO,40-1,40.0,1000.0,0.02500000000000001,0.18333333333333335,0.03333333333333334,0.07499999999999997
AFLRBB974KS6D,40-1,40.0,1000.0,0.03541666666666667,0.35625,-0.01666666666666668,0.37500000000000006
AGB6853RIDWJ8,40-1,40.0,1000.0,5.551115123125783e-18,0.3041666666666667,0.016666666666666673,0.13333333333333333
AGLFNO1XKM8O8,40-1,40.0,1000.0,-0.054166666666666655,0.6041666666666665,0.08750000000000001,0.15833333333333327
AH2C0LKV36ATT,40-1,40.0,1000.0,-0.03333333333333333,0.5416666666666666,-0.031250000000000014,0.3604166666666667
AKJN72HW14WTR,40-1,40.0,1000.0,-0.00833333333333333,0.14583333333333331,0.16666666666666666,0.01666666666666672
AMIQGW2E3WYO4,40-1,40.0,1000.0,-0.03333333333333335,0.2666666666666667,0.13125,0.031249999999999944
ANCTZADQC3D75,40-1,40.0,1000.0,0.002083333333333337,0.50625,0.041666666666666664,0.22499999999999998
AOQKJGXZ8QQD0,40-1,40.0,1000.0,-0.014583333333333337,0.2270833333333333,-0.027083333333333338,0.3104166666666667
AP3BTOBN8Y9EJ,40-1,40.0,1000.0,0.01041666666666667,0.16458333333333333,0.05208333333333334,0.18125
AQSYWZJVVMCGJ,40-1,40.0,1000.0,-0.031250000000000014,0.5895833333333335,0.004166666666666666,0.06666666666666665
AR1IWBDA7MC86,40-1,40.0,1000.0,-0.07083333333333332,0.7916666666666665,0.15416666666666667,0.19583333333333341
AR3MFFPQ39IXF,40-1,40.0,1000.0,0.005555555555555553,0.19444444444444442,0.061111111111111095,0.4611111111111112
ARL0T0MU9A65G,40-1,40.0,1000.0,-0.018750000000000013,0.5229166666666667,0.016666666666666666,0.012499999999999983
ASVRLMDNQBUD9,40-1,40.0,1000.0,-0.05833333333333333,0.2666666666666666,0.09791666666666667,0.48541666666666655
ATRRW34VN38IX,40-1,40.0,1000.0,-0.04583333333333334,0.5041666666666667,0.08333333333333336,0.07499999999999996
AVSVIOR38JDM6,40-1,40.0,1000.0,-0.03541666666666667,0.78125,-0.004166666666666641,0.5125
AW0MG225VXWCN,40-1,40.0,1000.0,-0.03750000000000001,0.3458333333333334,0.17916666666666667,0.15416666666666667
AW4PTI9P13WUB,40-1,40.0,1000.0,0.020833333333333343,0.275,0.01041666666666667,0.10625000000000001
AXFCUZW85XUK1,40-1,40.0,1000.0,0.008333333333333337,0.4416666666666666,0.008333333333333323,0.21250000000000002
AYF9WH3AQIT86,40-1,40.0,1000.0,-0.020833333333333343,0.37083333333333335,-0.006250000000000003,0.10208333333333336
